datetime,pm25
20180210-6:00,11
20180210-7:00,14
20180210-8:00,17
20180210-9:00,22
20180210-10:00,16
20180210-11:00,10
20180210-12:00,8
20180210-13:00,8
20180210-14:00,7
20180210-15:00,8
20180210-16:00,8
20180210-17:00,9
20180210-18:00,12
20180210-19:00,18
20180210-20:00,20
20180210-21:00,17
20180210-22:00,14
20180210-23:00,15
20180211-0:00,14
20180211-1:00,16
20180211-2:00,15
20180211-3:00,12
20180211-4:00,11
20180211-5:00,11
20180211-6:00,11
20180211-7:00,15
20180211-8:00,20
20180211-9:00,24
20180211-10:00,16
20180211-11:00,13
20180211-12:00,9
20180211-13:00,7
20180211-14:00,6
20180211-15:00,7
20180211-16:00,7
20180211-17:00,8
20180211-18:00,11
20180211-19:00,14
20180211-20:00,14
20180211-21:00,13
20180211-22:00,15
20180211-23:00,12
20180212-0:00,11
20180212-1:00,10
20180212-2:00,9
20180212-3:00,8
20180212-4:00,9
20180212-5:00,9
20180212-6:00,9
20180212-7:00,11
20180212-8:00,20
20180212-9:00,39
20180212-10:00,30
20180212-11:00,21
20180212-12:00,14
20180212-13:00,10
20180212-14:00,9
20180212-15:00,8
20180212-16:00,7
20180212-17:00,8
20180212-18:00,11
20180212-19:00,19
20180212-20:00,29
20180212-21:00,27
20180212-22:00,18
20180212-23:00,18
20180213-0:00,23
20180213-1:00,32
20180213-2:00,30
20180213-3:00,20
20180213-4:00,11
20180213-5:00,8
20180213-6:00,8
20180213-7:00,9
20180213-8:00,21
20180213-9:00,29
20180213-10:00,23
20180213-11:00,17
20180213-12:00,8
20180213-13:00,8
20180213-14:00,8
20180213-15:00,12
20180213-16:00,13
20180213-17:00,14
20180213-18:00,17
20180213-19:00,27
20180213-20:00,25
20180213-21:00,21
20180213-22:00,22
20180213-23:00,20
20180214-0:00,22
20180214-1:00,26
20180214-2:00,22
20180214-3:00,20
20180214-4:00,16
20180214-5:00,14
20180214-6:00,16
20180214-7:00,23
20180214-8:00,29
20180214-9:00,18
20180214-10:00,20
20180214-11:00,14
20180214-12:00,9
20180214-13:00,7
20180214-14:00,6
20180214-15:00,6
20180214-16:00,6
20180214-17:00,7
20180214-18:00,8
20180214-19:00,10
20180214-20:00,18
20180214-21:00,37
20180214-22:00,48
20180214-23:00,42
20180215-0:00,39
20180215-1:00,30
20180215-2:00,18
20180215-3:00,12
20180215-4:00,10
20180215-5:00,10
20180215-6:00,11
20180215-7:00,15
20180215-8:00,23
20180215-9:00,43
20180215-10:00,21
20180215-11:00,17
20180215-12:00,15
20180215-13:00,13
20180215-14:00,14
20180215-15:00,15
20180215-16:00,13
20180215-17:00,11
20180215-18:00,15
20180215-19:00,20
20180215-20:00,25
20180215-21:00,28
20180215-22:00,30
20180215-23:00,45
20180216-0:00,75
20180216-1:00,80
20180216-2:00,65
20180216-3:00,50
20180216-4:00,48
20180216-5:00,53
20180216-6:00,61
20180216-7:00,59
20180216-8:00,26
20180216-9:00,16
20180216-10:00,20
20180216-11:00,16
20180216-12:00,11
20180216-13:00,10
20180216-14:00,9
20180216-15:00,12
20180216-16:00,13
20180216-17:00,12
20180216-18:00,14
20180216-19:00,18
20180216-20:00,26
20180216-21:00,27
20180216-22:00,23
20180216-23:00,22
20180217-0:00,20
20180217-1:00,27
20180217-2:00,31
20180217-3:00,32
20180217-4:00,21
20180217-5:00,13
20180217-6:00,10
20180217-7:00,11
20180217-8:00,20
20180217-9:00,36
20180217-10:00,28
20180217-11:00,25
20180217-12:00,10
20180217-13:00,9
20180217-14:00,6
20180217-15:00,7
20180217-16:00,7
20180217-17:00,8
20180217-18:00,10
20180217-19:00,12
20180217-20:00,17
20180217-21:00,25
20180217-22:00,19
20180217-23:00,17
20180218-0:00,19
20180218-1:00,23
20180218-2:00,23
20180218-3:00,18
20180218-4:00,15
20180218-5:00,14
20180218-6:00,15
20180218-7:00,15
20180218-8:00,16
20180218-9:00,31
20180218-10:00,50
20180218-11:00,21
20180218-12:00,19
20180218-13:00,22
20180218-14:00,18
20180218-15:00,22
20180218-16:00,28
20180218-17:00,26
20180218-18:00,17
20180218-19:00,13
20180218-20:00,18
20180218-21:00,20
20180218-22:00,21
20180218-23:00,22
20180219-0:00,47
20180219-1:00,41
20180219-2:00,30
20180219-3:00,35
20180219-4:00,32
20180219-5:00,28
20180219-6:00,21
20180219-7:00,18
20180219-8:00,19
20180219-9:00,20
20180219-10:00,18
20180219-11:00,21
20180219-12:00,17
20180219-13:00,13
20180219-14:00,10
20180219-15:00,10
20180219-16:00,10
20180219-17:00,10
20180219-18:00,11
20180219-19:00,14
20180219-20:00,24
20180219-21:00,35
20180219-22:00,36
20180219-23:00,44
20180220-0:00,43
20180220-1:00,30
20180220-2:00,10
20180220-3:00,10
20180220-4:00,10
20180220-5:00,11
20180220-6:00,12
20180220-7:00,13
20180220-8:00,24
20180220-9:00,39
20180220-10:00,30
20180220-11:00,20
20180220-12:00,13
20180220-13:00,11
20180220-14:00,7
20180220-15:00,9
20180220-16:00,8
20180220-17:00,10
20180220-18:00,11
20180220-19:00,11
20180220-20:00,14
20180220-21:00,24
20180220-22:00,41
20180220-23:00,51
20180221-0:00,50
20180221-1:00,41
20180221-2:00,41
20180221-3:00,37
20180221-4:00,29
20180221-5:00,15
20180221-6:00,12
20180221-7:00,15
20180221-8:00,27
20180221-9:00,40
20180221-10:00,22
20180221-11:00,15
20180221-12:00,14
20180221-13:00,14
20180221-14:00,13
20180221-15:00,15
20180221-16:00,13
20180221-17:00,13
20180221-18:00,21
20180221-19:00,23
20180221-20:00,26
20180221-21:00,36
20180221-22:00,49
20180221-23:00,48
20180222-0:00,45
20180222-1:00,47
20180222-2:00,50
20180222-3:00,46
20180222-4:00,41
20180222-5:00,34
20180222-6:00,33
20180222-7:00,35
20180222-8:00,38
20180222-9:00,37
20180222-10:00,25
20180222-11:00,32
20180222-12:00,37
20180222-13:00,28
20180222-14:00,16
20180222-15:00,15
20180222-16:00,18
20180222-17:00,18
20180222-18:00,26
20180222-19:00,27
20180222-20:00,30
20180222-21:00,30
20180222-22:00,25
20180222-23:00,29
20180223-0:00,27
20180223-1:00,30
20180223-2:00,30
20180223-3:00,28
20180223-4:00,26
20180223-5:00,24
20180223-6:00,22
20180223-7:00,22
20180223-8:00,27
20180223-9:00,29
20180223-10:00,32
20180223-11:00,33
20180223-12:00,35
20180223-13:00,28
20180223-14:00,28
20180223-15:00,21
20180223-16:00,23
20180223-17:00,21
20180223-18:00,19
20180223-19:00,40
20180223-20:00,63
20180223-21:00,63
20180223-22:00,52
20180223-23:00,50
20180224-0:00,49
20180224-1:00,52
20180224-2:00,54
20180224-3:00,61
20180224-4:00,61
20180224-5:00,60
20180224-6:00,66
20180224-7:00,64
20180224-8:00,61
20180224-9:00,71
20180224-10:00,76
20180224-11:00,61
20180224-12:00,39
20180224-13:00,29
20180224-14:00,24
20180224-15:00,22
20180224-16:00,18
20180224-17:00,15
20180224-18:00,15
20180224-19:00,23
20180224-20:00,30
20180224-21:00,35
20180224-22:00,36
20180224-23:00,35
20180225-0:00,37
20180225-1:00,37
20180225-2:00,49
20180225-3:00,57
20180225-4:00,45
20180225-5:00,59
20180225-6:00,74
20180225-7:00,45
20180225-8:00,41
20180225-9:00,49
20180225-10:00,45
20180225-11:00,40
20180225-12:00,26
20180225-13:00,33
20180225-14:00,25
20180225-15:00,24
20180225-16:00,21
20180225-17:00,18
20180225-18:00,19
20180225-19:00,31
20180225-20:00,36
20180225-21:00,45
20180225-22:00,42
20180225-23:00,34
20180226-0:00,34
20180226-1:00,33
20180226-2:00,32
20180226-3:00,32
20180226-4:00,31
20180226-5:00,33
20180226-6:00,34
20180226-7:00,38
20180226-8:00,41
20180226-9:00,45
20180226-10:00,40
20180226-11:00,32
20180226-12:00,25
20180226-13:00,24
20180226-14:00,25
20180226-15:00,27
20180226-16:00,35
20180226-17:00,35
20180226-18:00,42
20180226-19:00,43
20180226-20:00,49
20180226-21:00,62
20180226-22:00,60
20180226-23:00,48
20180227-0:00,40
20180227-1:00,28
20180227-2:00,19
20180227-3:00,22
20180227-4:00,19
20180227-5:00,26
20180227-6:00,28
20180227-7:00,37
20180227-8:00,42
20180227-9:00,38
20180227-10:00,34
20180227-11:00,34
20180227-12:00,32
20180227-13:00,26
20180227-14:00,24
20180227-15:00,26
20180227-16:00,25
20180227-17:00,29
20180227-18:00,33
20180227-19:00,36
20180227-20:00,34
20180227-21:00,34
20180227-22:00,26
20180227-23:00,30
20180228-0:00,26
20180228-1:00,28
20180228-2:00,31
20180228-3:00,36
20180228-4:00,42
20180228-5:00,49
20180228-6:00,55
20180228-7:00,56
20180228-8:00,54
20180228-9:00,57
20180228-10:00,63
20180228-11:00,63
20180228-12:00,64
20180228-13:00,61
20180228-14:00,54
20180228-15:00,52
20180228-16:00,49
20180228-17:00,51
20180228-18:00,56
20180228-19:00,76
20180228-20:00,108
20180228-21:00,108
20180228-22:00,98
20180228-23:00,68
20180301-0:00,32
20180301-1:00,23
20180301-2:00,17
20180301-3:00,17
20180301-4:00,20
20180301-5:00,18
20180301-6:00,17
20180301-7:00,19
20180301-8:00,22
20180301-9:00,29
20180301-10:00,31
20180301-11:00,37
20180301-12:00,36
20180301-13:00,33
20180301-14:00,33
20180301-15:00,30
20180301-16:00,28
20180301-17:00,26
20180301-18:00,28
20180301-19:00,33
20180301-20:00,48
20180301-21:00,46
20180301-22:00,25
20180301-23:00,19
20180302-0:00,17
20180302-1:00,18
20180302-2:00,15
20180302-3:00,14
20180302-4:00,13
20180302-5:00,14
20180302-6:00,13
20180302-7:00,13
20180302-8:00,16
20180302-9:00,26
20180302-10:00,33
20180302-11:00,22
20180302-12:00,12
20180302-13:00,12
20180302-14:00,12
20180302-15:00,12
20180302-16:00,15
20180302-17:00,16
20180302-18:00,18
20180302-19:00,28
20180302-20:00,35
20180302-21:00,33
20180302-22:00,42
20180302-23:00,45
20180303-0:00,47
20180303-1:00,49
20180303-2:00,43
20180303-3:00,37
20180303-4:00,30
20180303-5:00,24
20180303-6:00,23
20180303-7:00,23
20180303-8:00,28
20180303-9:00,33
20180303-10:00,24
20180303-11:00,24
20180303-12:00,26
20180303-13:00,31
20180303-14:00,37
20180303-15:00,36
20180303-16:00,34
20180303-17:00,64
20180303-18:00,49
20180303-19:00,27
20180303-20:00,24
20180303-21:00,22
20180303-22:00,19
20180303-23:00,17
20180304-0:00,15
20180304-1:00,15
20180304-2:00,14
20180304-3:00,14
20180304-4:00,12
20180304-5:00,12
20180304-6:00,11
20180304-7:00,12
20180304-8:00,20
20180304-9:00,27
20180304-10:00,20
20180304-11:00,14
20180304-12:00,15
20180304-13:00,16
20180304-14:00,17
20180304-15:00,16
20180304-16:00,14
20180304-17:00,17
20180304-18:00,20
20180304-19:00,21
20180304-20:00,23
20180304-21:00,21
20180304-22:00,45
20180304-23:00,65
20180305-0:00,62
20180305-1:00,57
20180305-2:00,66
20180305-3:00,77
20180305-4:00,57
20180305-5:00,38
20180305-6:00,14
20180305-7:00,42
20180305-8:00,48
20180305-9:00,44
20180305-10:00,63
20180305-11:00,50
20180305-12:00,42
20180305-13:00,43
20180305-14:00,35
20180305-15:00,31
20180305-16:00,29
20180305-17:00,30
20180305-18:00,33
20180305-19:00,36
20180305-20:00,39
20180305-21:00,41
20180305-22:00,53
20180305-23:00,52
20180306-0:00,51
20180306-1:00,89
20180306-2:00,70
20180306-3:00,21
20180306-4:00,17
20180306-5:00,18
20180306-6:00,20
20180306-7:00,23
20180306-8:00,28
20180306-9:00,46
20180306-10:00,56
20180306-11:00,39
20180306-12:00,36
20180306-13:00,16
20180306-14:00,11
20180306-15:00,12
20180306-16:00,12
20180306-17:00,15
20180306-18:00,18
20180306-19:00,20
20180306-20:00,24
20180306-21:00,27
20180306-22:00,25
20180306-23:00,26
20180307-0:00,22
20180307-1:00,18
20180307-2:00,23
20180307-3:00,23
20180307-4:00,24
20180307-5:00,86
20180307-6:00,110
20180307-7:00,97
20180307-8:00,106
20180307-9:00,105
20180307-10:00,70
20180307-11:00,64
20180307-12:00,66
20180307-13:00,119
20180307-14:00,28
20180307-15:00,20
20180307-16:00,26
20180307-17:00,31
20180307-18:00,41
20180307-19:00,32
20180307-20:00,29
20180307-21:00,27
20180307-22:00,24
20180307-23:00,28
20180308-0:00,27
20180308-1:00,28
20180308-2:00,88
20180308-3:00,106
20180308-4:00,95
20180308-5:00,101
20180308-6:00,104
20180308-7:00,109
20180308-8:00,137
20180308-9:00,146
20180308-10:00,66
20180308-11:00,46
20180308-12:00,42
20180308-13:00,43.5
20180308-14:00,45
20180308-15:00,95
20180308-16:00,78
20180308-17:00,74
20180308-18:00,73
20180308-19:00,74
20180308-20:00,46
20180308-21:00,14
20180308-22:00,18
20180308-23:00,21
20180309-0:00,23
20180309-1:00,26
20180309-2:00,27
20180309-3:00,27
20180309-4:00,29
20180309-5:00,34
20180309-6:00,47
20180309-7:00,51
20180309-8:00,47
20180309-9:00,46
20180309-10:00,35
20180309-11:00,22
20180309-12:00,21
20180309-13:00,21
20180309-14:00,24
20180309-15:00,23
20180309-16:00,22
20180309-17:00,28
20180309-18:00,26
20180309-19:00,21
20180309-20:00,22
20180309-21:00,22
20180309-22:00,25
20180309-23:00,27
20180310-0:00,28
20180310-1:00,26
20180310-2:00,26
20180310-3:00,24
20180310-4:00,34
20180310-5:00,65
20180310-6:00,44
20180310-7:00,39
20180310-8:00,50
20180310-9:00,52
20180310-10:00,62
20180310-11:00,56
20180310-12:00,43
20180310-13:00,34
20180310-14:00,22
20180310-15:00,19
20180310-16:00,19
20180310-17:00,22
20180310-18:00,26
20180310-19:00,30
20180310-20:00,31
20180310-21:00,33
20180310-22:00,35
20180310-23:00,37
20180311-0:00,40
20180311-1:00,44
20180311-2:00,46
20180311-3:00,51
20180311-4:00,50
20180311-5:00,48
20180311-6:00,32
20180311-7:00,22
20180311-8:00,37
20180311-9:00,41
20180311-10:00,32
20180311-11:00,36
20180311-12:00,24
20180311-13:00,18
20180311-14:00,16
20180311-15:00,15
20180311-16:00,17
20180311-17:00,22
20180311-18:00,26
20180311-19:00,33
20180311-20:00,38
20180311-21:00,38
20180311-22:00,37
20180311-23:00,34
20180312-0:00,29
20180312-1:00,25
20180312-2:00,22
20180312-3:00,21
20180312-4:00,17
20180312-5:00,15
20180312-6:00,17
20180312-7:00,21
20180312-8:00,26
20180312-9:00,33
20180312-10:00,38
20180312-11:00,43
20180312-12:00,58.66666667
20180312-13:00,74.33333333
20180312-14:00,90
20180312-15:00,102
20180312-16:00,111
20180312-17:00,116
20180312-18:00,105
20180312-19:00,82
20180312-20:00,65
20180312-21:00,59
20180312-22:00,47
20180312-23:00,42
20180313-0:00,39
20180313-1:00,37
20180313-2:00,34
20180313-3:00,30
20180313-4:00,27
20180313-5:00,27
20180313-6:00,28
20180313-7:00,27
20180313-8:00,30
20180313-9:00,36
20180313-10:00,37
20180313-11:00,39
20180313-12:00,51
20180313-13:00,60
20180313-14:00,73
20180313-15:00,77
20180313-16:00,87
20180313-17:00,99
20180313-18:00,160
20180313-19:00,153
20180313-20:00,111
20180313-21:00,90
20180313-22:00,79
20180313-23:00,69
20180314-0:00,73
20180314-1:00,81
20180314-2:00,82
20180314-3:00,84
20180314-4:00,88
20180314-5:00,89
20180314-6:00,87
20180314-7:00,88
20180314-8:00,93
20180314-9:00,96
20180314-10:00,96
20180314-11:00,122
20180314-12:00,83
20180314-13:00,84
20180314-14:00,90
20180314-15:00,98
20180314-16:00,124
20180314-17:00,127
20180314-18:00,87
20180314-19:00,68
20180314-20:00,80
20180314-21:00,78
20180314-22:00,52
20180314-23:00,36
20180315-0:00,24
20180315-1:00,19
20180315-2:00,13
20180315-3:00,9
20180315-4:00,7
20180315-5:00,5
20180315-6:00,4
20180315-7:00,6
20180315-8:00,9
20180315-9:00,9
20180315-10:00,8
20180315-11:00,7
20180315-12:00,7
20180315-13:00,6
20180315-14:00,6
20180315-15:00,5
20180315-16:00,6
20180315-17:00,7
20180315-18:00,8
20180315-19:00,9
20180315-20:00,10
20180315-21:00,12
20180315-22:00,12
20180315-23:00,10
20180316-0:00,10
20180316-1:00,15
20180316-2:00,15
20180316-3:00,14
20180316-4:00,16
20180316-5:00,16
20180316-6:00,17
20180316-7:00,20
20180316-8:00,22
20180316-9:00,27
20180316-10:00,24
20180316-11:00,18
20180316-12:00,13
20180316-13:00,13
20180316-14:00,10
20180316-15:00,10
20180316-16:00,9
20180316-17:00,14
20180316-18:00,17
20180316-19:00,20
20180316-20:00,26
20180316-21:00,31
20180316-22:00,24
20180316-23:00,23
20180317-0:00,24
20180317-1:00,20
20180317-2:00,19
20180317-3:00,19
20180317-4:00,19
20180317-5:00,20
20180317-6:00,20
20180317-7:00,22
20180317-8:00,23
20180317-9:00,25
20180317-10:00,22
20180317-11:00,27
20180317-12:00,19
20180317-13:00,19
20180317-14:00,23
20180317-15:00,28
20180317-16:00,36
20180317-17:00,45
20180317-18:00,55
20180317-19:00,46
20180317-20:00,33
20180317-21:00,23
20180317-22:00,22
20180317-23:00,25
20180318-0:00,35
20180318-1:00,46
20180318-2:00,48
20180318-3:00,52
20180318-4:00,56
20180318-5:00,55
20180318-6:00,52
20180318-7:00,48
20180318-8:00,52
20180318-9:00,52
20180318-10:00,50
20180318-11:00,52
20180318-12:00,50
20180318-13:00,45
20180318-14:00,44
20180318-15:00,46
20180318-16:00,50
20180318-17:00,54
20180318-18:00,56
20180318-19:00,59
20180318-20:00,69
20180318-21:00,75
20180318-22:00,75
20180318-23:00,78
20180319-0:00,77
20180319-1:00,78
20180319-2:00,43
20180319-3:00,7
20180319-4:00,5
20180319-5:00,4
20180319-6:00,4
20180319-7:00,7
20180319-8:00,7
20180319-9:00,6
20180319-10:00,6
20180319-11:00,5
20180319-12:00,5
20180319-13:00,5
20180319-14:00,6
20180319-15:00,6
20180319-16:00,6
20180319-17:00,7
20180319-18:00,8
20180319-19:00,9
20180319-20:00,10
20180319-21:00,12
20180319-22:00,12
20180319-23:00,13
20180320-0:00,12
20180320-1:00,10
20180320-2:00,10
20180320-3:00,10
20180320-4:00,12
20180320-5:00,16
20180320-6:00,16
20180320-7:00,14
20180320-8:00,21
20180320-9:00,13
20180320-10:00,12
20180320-11:00,9
20180320-12:00,6
20180320-13:00,7
20180320-14:00,10
20180320-15:00,13
20180320-16:00,15
20180320-17:00,16
20180320-18:00,23
20180320-19:00,26
20180320-20:00,28
20180320-21:00,32
20180320-22:00,42
20180320-23:00,58
20180321-0:00,53
20180321-1:00,44
20180321-2:00,44
20180321-3:00,43
20180321-4:00,43
20180321-5:00,33
20180321-6:00,31
20180321-7:00,28
20180321-8:00,54
20180321-9:00,53
20180321-10:00,30
20180321-11:00,16
20180321-12:00,20
20180321-13:00,17
20180321-14:00,13
20180321-15:00,14
20180321-16:00,24
20180321-17:00,30
20180321-18:00,38
20180321-19:00,56
20180321-20:00,49
20180321-21:00,46
20180321-22:00,45
20180321-23:00,56
20180322-0:00,59
20180322-1:00,73
20180322-2:00,102
20180322-3:00,99
20180322-4:00,80
20180322-5:00,70
20180322-6:00,70
20180322-7:00,73
20180322-8:00,80
20180322-9:00,97
20180322-10:00,106
20180322-11:00,73.5
20180322-12:00,41
20180322-13:00,36
20180322-14:00,35
20180322-15:00,47
20180322-16:00,48
20180322-17:00,48
20180322-18:00,56
20180322-19:00,75
20180322-20:00,91
20180322-21:00,79
20180322-22:00,85
20180322-23:00,84
20180323-0:00,76
20180323-1:00,74
20180323-2:00,71
20180323-3:00,69
20180323-4:00,60
20180323-5:00,56
20180323-6:00,54
20180323-7:00,58
20180323-8:00,65
20180323-9:00,72
20180323-10:00,83
20180323-11:00,80.89655172
20180323-12:00,78.79310345
20180323-13:00,76.68965517
20180323-14:00,74.5862069
20180323-15:00,72.48275862
20180323-16:00,70.37931034
20180323-17:00,68.27586207
20180323-18:00,66.17241379
20180323-19:00,64.06896552
20180323-20:00,61.96551724
20180323-21:00,59.86206897
20180323-22:00,57.75862069
20180323-23:00,55.65517241
20180324-0:00,53.55172414
20180324-1:00,51.44827586
20180324-2:00,49.34482759
20180324-3:00,47.24137931
20180324-4:00,45.13793103
20180324-5:00,43.03448276
20180324-6:00,40.93103448
20180324-7:00,38.82758621
20180324-8:00,36.72413793
20180324-9:00,34.62068966
20180324-10:00,32.51724138
